23783.6,23745.8,23632.9,23446.8,23190.2,22867.1,22482.3,22041.3,21550.1,21015.0,20442.8,19839.9,21118.7,20409.7,19687.6,18958.2,18227.0,17498.8,18410.8,17632.0,16868.9,16124.3,15400.4,15820.8,15091.6,14389.2,13714.2,13066.8,13372.2,12736.1,12129.0,11550.5,10999.7,11257.2,10722.2,10214.2,9731.95,9968.60,9502.25,9060.11,8641.02,8243.84,8458.17,8074.70,7711.32,7366.94,7040.54,7116.04,6805.92,6511.84,6232.91,5968.28,5954.78,5706.49,5470.73,5246.80,5034.03,5039.71,4839.16,4648.41,4466.92,4294.18,4129.70,4149.76,3993.83,3845.20,3703.46,3568.25,3439.22,3468.31,3345.26,3227.70,3115.34,3007.92,2905.17,2806.85,2830.75,2736.72,2646.66,2560.36,2477.64,2398.32,2369.25,2294.77,2223.27,2154.62,2088.67,2025.31,1964.41,1905.86,1889.13,1833.79,1780.53,1729.27,1679.90,1632.34,1586.52,1577.20,1533.65,1491.66
19362.3,19337.1,19261.8,19137.3,18965.3,18747.9,18487.8,18188.1,17852.2,17483.8,17086.8,18287.0,17801.8,17298.2,16780.6,16252.7,15718.3,15180.9,15761.1,15186.0,14616.6,14055.4,13504.5,12965.4,13364.0,12814.6,12281.7,11765.9,11267.7,11592.0,11095.3,10618.0,10159.9,9720.82,9996.44,9564.08,9150.77,8755.96,8379.05,8621.55,8252.78,7901.20,7566.10,7246.77,6942.54,7033.15,6741.30,6463.32,6198.55,5946.35,5943.26,5704.88,5477.74,5261.30,5055.01,4858.37,4871.87,4685.38,4507.49,4337.78,4175.81,4200.07,4045.88,3898.61,3757.91,3623.45,3494.92,3372.02,3403.91,3286.27,3173.68,3065.88,2962.65,2863.76,2889.45,2794.66,2703.77,2616.60,2532.96,2452.69,2375.62,2348.22,2275.69,2205.99,2139.00,2074.59,2012.63,1953.04,1936.25,1879.86,1825.56,1773.26,1722.87,1674.32,1627.51,1582.38,1573.61,1530.67,1489.23,1449.22
16171.9,16154.3,16101.8,16015.0,15894.7,15742.2,15559.1,15347.3,15108.8,15978.8,15672.1,15344.4,14998.4,14636.8,14262.3,13877.5,13484.9,13087.0,13628.6,13196.5,12765.2,12336.6,11912.2,11493.5,11081.7,11474.5,11050.2,10636.3,10233.4,9842.01,9462.48,9775.79,9394.05,9025.54,8670.25,8328.07,8599.43,8259.19,7932.37,7618.67,7317.73,7029.21,7138.85,6858.83,6590.69,6333.99,6088.30,5853.20,5862.20,5638.07,5423.67,5218.58,5022.41,5042.80,4855.58,4676.48,4505.13,4341.18,4184.29,4034.14,4063.46,3919.74,3782.13,3650.33,3524.08,3403.13,3438.17,3321.96,3210.55,3103.72,3001.25,2902.94,2808.59,2836.27,2745.54,2658.41,2574.71,2494.29,2417.00,2342.70,2317.24,2247.13,2179.68,2114.76,2052.28,1992.12,1934.18,1918.56,1863.63,1810.69,1759.65,1710.43,1662.96,1617.16,1572.96,1564.87,1522.75,1482.07,1442.78,1404.82
13553.9,13541.4,13504.1,13442.4,13356.8,13248.0,13117.1,12965.1,13744.0,13539.8,13317.4,13078.6,12825.2,12558.8,12281.4,11994.6,11700.2,11399.8,11094.9,11591.8,11259.4,10926.8,10595.2,10265.8,9939.53,9617.40,9996.27,9661.36,9333.14,9012.14,8698.80,8393.48,8096.46,8394.18,8093.26,7801.69,7519.51,7246.68,6983.14,7113.55,6854.22,6604.28,6363.55,6131.80,5908.81,5931.01,5716.24,5509.82,5311.47,5120.94,4937.94,4967.11,4791.12,4622.16,4459.95,4304.24,4154.77,4189.71,4045.84,3907.73,3775.14,3647.83,3525.58,3408.19,3446.77,3333.50,3224.68,3120.13,3019.66,2923.09,2830.27,2860.25,2770.69,2684.55,2601.69,2521.96,2445.23,2371.37,2346.84,2276.98,2209.69,2144.87,2082.40,2022.20,1964.17,1908.21,1893.92,1840.75,1789.45,1739.94,1692.15,1646.01,1601.45,1558.42,1551.11,1510.02,1470.31,1431.93,1394.81,1358.91
11559.1,11550.0,11522.7,11477.5,11414.8,11334.9,11238.5,11126.3,10999.2,11668.0,11502.3,11323.6,11133.2,10932.2,10721.8,10503.3,10277.8,10046.4,9810.41,9570.78,10026.8,9764.73,9501.94,9239.31,8977.68,8717.81,8460.39,8206.02,8552.57,8287.36,8026.97,7771.79,7522.13,7278.25,7040.36,7197.94,6959.56,6727.88,6502.93,6284.73,6073.27,5868.48,5905.99,5706.37,5513.44,5327.06,5147.11,4973.44,5012.68,4844.13,4681.63,4525.00,4374.07,4228.65,4088.56,4129.50,3993.77,3863.07,3737.22,3616.04,3499.35,3387.01,3429.40,3320.46,3215.56,3114.54,3017.26,2923.56,2833.31,2865.84,2778.44,2694.23,2613.09,2534.88,2459.50,2386.83,2363.68,2294.75,2228.26,2164.13,2102.26,2042.55,1984.93,1929.31,1915.75,1862.78,1811.63,1762.22,1714.48,1668.35,1623.77,1580.67,1573.76,1532.55,1492.69,1454.13,1416.82,1380.71,1345.76,1311.92
10024.5,10017.7,9997.18,9963.17,9915.87,9855.61,9782.78,9697.85,9601.38,9493.96,10078.0,9941.21,9794.88,9639.85,9476.96,9307.05,9130.97,8949.55,8763.61,8573.94,8381.31,8186.45,8590.01,8377.96,8165.64,7953.66,7742.61,7532.98,7325.26,7119.87,7312.74,7101.69,6894.17,6690.44,6490.73,6295.24,6104.12,5917.49,5973.84,5789.08,5609.21,5434.26,5264.22,5099.09,4938.82,4989.19,4832.02,4679.74,4532.27,4389.51,4251.38,4117.77,4165.99,4035.53,3909.44,3787.61,3669.91,3556.22,3446.42,3493.79,3386.71,3283.32,3183.51,3087.15,2994.12,2904.32,2817.63,2852.86,2768.55,2687.15,2608.56,2532.68,2459.40,2388.64,2367.29,2299.95,2234.89,2172.05,2111.33,2052.66,1995.96,1941.16,1928.59,1876.28,1825.70,1776.78,1729.47,1683.71,1639.43,1596.59,1555.12,1549.22,1509.49,1471.02,1433.77,1397.70,1362.75,1328.89,1296.08,1264.28
8821.03,8815.75,8799.96,8773.74,8737.25,8690.71,8634.39,8568.60,8493.72,8410.17,8318.40,8218.90,8112.18,8599.35,8470.83,8336.32,8196.42,8051.74,7902.89,7750.46,7595.02,7437.13,7277.34,7116.14,6954.04,7179.85,7007.99,6836.53,6665.87,6496.38,6328.36,6162.14,5997.96,5836.08,5912.64,5749.43,5589.17,5432.03,5278.10,5127.48,4980.25,5044.58,4898.25,4755.58,4616.59,4481.27,4349.61,4221.59,4097.17,4153.18,4030.62,3911.67,3796.27,3684.35,3575.85,3470.69,3368.79,3420.25,3320.25,3223.42,3129.66,3038.90,2951.05,2866.02,2904.82,2821.73,2741.33,2663.53,2588.25,2515.42,2444.95,2376.76,2357.57,2292.44,2229.41,2168.42,2109.40,2052.27,1996.98,1943.47,1932.14,1880.92,1831.32,1783.29,1736.78,1691.74,1648.11,1605.85,1564.91,1559.69,1520.38,1482.28,1445.34,1409.54,1374.83,1341.17,1308.53,1276.87,1275.84,1245.33
7861.49,7857.34,7844.92,7824.28,7795.54,7758.85,7714.40,7662.41,7603.13,7536.88,7463.96,7384.73,7299.54,7208.79,7112.87,7012.19,7302.15,7186.97,7068.09,6945.93,6820.94,6693.52,6564.10,6433.06,6300.79,6167.65,6033.99,5900.12,6006.02,5867.10,5728.85,5591.53,5455.38,5320.60,5187.38,5055.90,4926.30,5005.21,4874.38,4745.88,4619.81,4496.24,4375.23,4256.83,4141.07,4207.16,4091.84,3979.33,3869.63,3762.72,3658.59,3557.21,3458.56,3362.60,3419.42,3324.55,3232.37,3142.83,3055.86,2971.43,2889.46,2809.91,2851.59,2773.43,2697.62,2624.09,2552.77,2483.61,2416.54,2351.51,2334.80,2272.43,2211.96,2153.34,2096.50,2041.40,1987.98,1936.18,1926.32,1876.59,1828.37,1781.60,1736.26,1692.28,1649.63,1608.26,1568.13,1563.75,1525.13,1487.66,1451.31,1416.02,1381.78,1348.54,1316.28,1284.96,1284.43,1254.20,1224.83,1196.32
6966.15,6962.88,6953.09,6936.82,6914.16,6885.20,6850.08,6808.95,6762.01,6709.46,6651.52,6588.45,6520.51,6447.98,6371.14,6290.29,6205.75,6117.81,6026.78,5932.99,5836.73,5976.81,5872.35,5766.26,5658.82,5550.31,5441.01,5331.17,5221.04,5110.85,5000.82,4891.14,4987.78,4874.72,4762.58,4651.51,4541.66,4433.15,4326.10,4220.60,4116.75,4193.19,4088.37,3985.48,3884.56,3785.66,3688.79,3594.00,3501.28,3410.65,3474.67,3384.26,3296.02,3209.95,3126.03,3044.23,2964.53,2886.90,2811.32,2856.84,2782.13,2709.45,2638.75,2570.00,2503.15,2438.16,2375.00,2360.46,2299.60,2240.46,2183.01,2127.20,2072.98,2020.31,1969.16,1919.48,1911.27,1863.40,1816.91,1771.76,1727.91,1685.31,1643.95,1603.77,1564.74,1561.32,1523.67,1487.08,1451.54,1417.02,1383.47,1350.87,1319.19,1288.41,1288.47,1258.69,1229.75,1201.61,1174.26,1147.66
5896.46,5893.99,5886.57,5874.25,5857.06,5835.09,6049.84,6017.28,5980.08,5938.38,5892.34,5842.15,5787.99,5730.06,5668.57,5603.74,5535.80,5464.97,5391.49,5315.57,5237.47,5157.40,5075.59,4992.27,4907.65,5029.43,4939.12,4848.09,4756.55,4664.68,4572.67,4480.67,4388.84,4297.35,4206.32,4115.88,4205.25,4112.39,4020.49,3929.65,3839.95,3751.47,3664.27,3578.42,3493.97,3410.95,3482.31,3398.61,3316.52,3236.05,3157.22,3080.05,3004.53,2930.67,2858.47,2909.18,2837.27,2767.05,2698.51,2631.64,2566.41,2502.80,2440.79,2380.35,2368.46,2309.92,2252.91,2197.38,2143.31,2090.66,2039.42,1989.54,1941.00,1934.29,1887.34,1841.66,1797.22,1753.98,1711.91,1670.99,1631.18,1592.46,1554.79,1552.45,1516.00,1480.54,1446.05,1412.50,1379.86,1348.11,1317.21,1287.16,1287.88,1258.74,1230.39,1202.81,1175.96,1149.83,1124.40,1099.64
5244.31,5242.33,5236.39,5226.52,5212.75,5195.14,5173.75,5148.65,5119.95,5087.74,5052.14,5013.27,4971.26,4926.27,4878.43,5035.65,4980.31,4922.52,4862.43,4800.22,4736.08,4670.17,4602.67,4533.76,4463.60,4392.37,4320.21,4247.30,4173.77,4099.79,4204.54,4126.73,4048.86,3971.05,3893.42,3816.08,3739.14,3662.68,3586.81,3511.60,3437.13,3363.47,3441.80,3366.63,3292.49,3219.42,3147.46,3076.65,3007.02,2938.58,2871.37,2805.41,2859.91,2793.71,2728.82,2665.27,2603.05,2542.15,2482.58,2424.32,2367.37,2358.52,2303.03,2248.84,2195.93,2144.27,2093.85,2044.65,1996.65,1949.83,1904.17,1899.44,1855.10,1811.87,1769.73,1728.66,1688.63,1649.63,1611.62,1574.58,1573.26,1537.31,1502.29,1468.18,1434.94,1402.57,1371.03,1340.31,1310.38,1281.23,1282.67,1254.35,1226.75,1199.87,1173.68,1148.17,1123.31,1099.08,1075.48,1052.48
4707.90,4706.29,4701.46,4693.44,4682.25,4667.93,4650.52,4630.08,4606.69,4580.41,4551.34,4519.56,4485.18,4448.30,4409.04,4367.50,4323.82,4278.12,4230.51,4181.14,4130.13,4077.62,4202.71,4145.12,4086.36,4026.56,3965.86,3904.37,3842.23,3779.54,3716.43,3653.01,3589.38,3525.65,3461.90,3398.23,3487.86,3421.71,3355.89,3290.48,3225.55,3161.16,3097.38,3034.25,2971.83,2910.15,2849.27,2910.53,2848.75,2787.89,2727.98,2669.04,2611.09,2554.14,2498.20,2443.28,2389.40,2336.54,2330.99,2279.18,2228.42,2178.72,2130.05,2082.43,2035.83,1990.25,1945.68,1902.11,1899.31,1856.80,1815.26,1774.68,1735.05,1696.35,1658.56,1621.67,1585.66,1550.51,1550.46,1516.22,1482.82,1450.23,1418.43,1387.40,1357.14,1327.61,1298.82,1270.72,1272.94,1245.58,1218.89,1192.86,1167.46,1142.70,1118.54,1094.98,1071.99,1049.58,1053.49,1031.62
4081.06,4079.79,4075.99,4069.67,4060.84,4049.54,4035.80,4198.46,4179.15,4157.44,4133.40,4107.10,4078.61,4048.01,4015.40,3980.85,3944.46,3906.34,3866.56,3825.25,3782.49,3738.39,3693.05,3646.58,3599.07,3550.63,3501.36,3451.35,3400.70,3503.31,3449.29,3394.87,3340.16,3285.23,3230.17,3175.06,3119.96,3064.96,3010.11,2955.48,2901.13,2847.11,2914.98,2859.46,2804.44,2749.95,2696.04,2642.74,2590.08,2538.09,2486.80,2436.23,2386.40,2337.33,2335.38,2286.90,2239.23,2192.38,2146.35,2101.15,2056.79,2013.26,1970.55,1928.68,1928.04,1886.95,1846.71,1807.29,1768.69,1730.90,1693.92,1657.73,1622.33,1587.70,1553.83,1555.07,1521.96,1489.59,1457.95,1427.03,1396.82,1367.29,1338.44,1310.26,1282.73,1285.75,1258.86,1232.59,1206.94,1181.88,1157.41,1133.52,1110.18,1087.39,1065.14,1043.41,1047.84,1026.60,1005.85,985.599
3719.14,3718.08,3714.92,3709.65,3702.30,3692.89,3681.44,3667.99,3652.56,3635.21,3615.98,3594.92,3572.09,3547.55,3521.36,3493.59,3464.30,3433.57,3401.47,3368.07,3486.54,3449.15,3410.64,3371.11,3330.62,3289.27,3247.14,3204.29,3160.82,3116.79,3072.28,3027.37,2982.12,2936.61,2890.89,2845.04,2920.86,2872.91,2825.00,2777.18,2729.51,2682.02,2634.78,2587.82,2541.18,2494.90,2449.01,2403.55,2358.55,2360.89,2315.98,2271.62,2227.82,2184.60,2141.97,2099.96,2058.56,2017.80,1977.68,1938.21,1899.40,1901.07,1862.77,1825.14,1788.20,1751.93,1716.34,1681.42,1647.16,1613.58,1580.65,1548.38,1551.03,1519.34,1488.31,1457.92,1428.16,1399.03,1370.51,1342.60,1315.29,1288.56,1262.41,1266.29,1240.67,1215.61,1191.10,1167.13,1143.69,1120.77,1098.36,1076.45,1055.03,1034.08,1039.04,1018.52,998.458,978.849,959.679,940.940
3414.17,3413.28,3410.62,3406.19,3400.00,3392.07,3382.43,3371.08,3358.07,3343.43,3327.19,3309.40,3290.09,3269.31,3247.11,3223.55,3198.68,3172.55,3145.23,3116.77,3087.23,3056.68,3025.17,2992.78,2959.55,2925.56,2890.88,2855.55,2819.64,2904.28,2865.79,2826.88,2787.61,2748.03,2708.22,2668.20,2628.05,2587.80,2547.51,2507.22,2466.98,2426.82,2386.79,2346.93,2353.98,2313.74,2273.77,2234.10,2194.75,2155.75,2117.13,2078.89,2041.07,2003.69,1966.75,1930.27,1934.81,1898.53,1862.76,1827.51,1792.78,1758.58,1724.91,1691.79,1659.20,1627.16,1595.67,1564.72,1568.97,1538.44,1508.45,1479.02,1450.13,1421.79,1393.99,1366.72,1339.98,1313.76,1288.06,1262.88,1267.69,1242.93,1218.67,1194.91,1171.64,1148.84,1126.52,1104.67,1083.27,1062.32,1041.81,1047.37,1027.23,1007.51,988.214,969.330,950.849,932.763,915.065,897.747
3012.94,3012.22,3010.05,3006.46,3001.43,2994.99,2987.15,2977.93,2967.34,2955.43,2942.20,2927.70,2911.95,2894.99,2876.86,2857.59,2837.24,2815.83,2914.93,2890.55,2865.21,2838.97,2811.87,2783.98,2755.33,2725.99,2695.99,2665.40,2634.26,2602.62,2570.54,2538.05,2505.21,2472.07,2438.66,2405.03,2371.23,2337.29,2349.90,2315.12,2280.33,2245.54,2210.81,2176.15,2141.61,2107.21,2072.98,2038.94,2005.13,1971.55,1938.24,1905.21,1912.55,1879.45,1846.68,1814.27,1782.23,1750.57,1719.30,1688.43,1657.97,1627.92,1598.30,1569.10,1575.13,1546.17,1517.64,1489.57,1461.96,1434.79,1408.08,1381.82,1356.01,1330.65,1305.73,1281.26,1287.18,1263.03,1239.32,1216.06,1193.23,1170.83,1148.86,1127.31,1106.17,1085.45,1065.13,1045.21,1051.42,1031.80,1012.58,993.733,975.269,957.178,939.452,922.086,905.073,888.406,872.080,856.088
2788.43,2787.81,2785.97,2782.89,2778.60,2773.09,2766.39,2758.50,2749.44,2739.24,2727.91,2715.47,2701.97,2687.41,2671.83,2655.27,2637.76,2619.32,2600.01,2579.84,2558.87,2537.12,2514.64,2491.47,2467.65,2443.22,2418.21,2392.67,2366.64,2340.16,2360.11,2332.28,2304.12,2275.65,2246.91,2217.94,2188.78,2159.46,2130.00,2100.45,2070.84,2041.20,2011.54,1981.91,1952.33,1922.83,1933.94,1904.02,1874.25,1844.64,1815.22,1786.00,1757.00,1728.24,1699.73,1671.48,1643.51,1615.82,1588.44,1561.36,1569.28,1542.25,1515.55,1489.21,1463.21,1437.57,1412.29,1387.38,1362.83,1338.65,1314.83,1291.39,1268.32,1275.29,1252.42,1229.93,1207.82,1186.09,1164.73,1143.73,1123.11,1102.85,1082.95,1063.41,1044.22,1051.11,1032.16,1013.55,995.296,977.382,959.806,942.562,925.647,909.054,892.780,876.820,861.168,845.819,847.479,832.425
2484.52,2484.01,2482.49,2479.95,2476.41,2471.86,2466.32,2459.81,2452.33,2443.89,2434.52,2424.23,2413.05,2400.99,2388.08,2374.34,2359.79,2344.48,2375.56,2358.43,2340.60,2322.10,2302.95,2283.20,2262.86,2241.98,2220.59,2198.71,2176.39,2153.65,2130.53,2107.06,2083.26,2059.18,2034.83,2010.26,1985.49,1960.54,1935.45,1910.25,1925.29,1899.38,1873.43,1847.47,1821.50,1795.57,1769.68,1743.85,1718.12,1692.49,1666.98,1641.61,1616.40,1591.35,1566.48,1576.64,1551.62,1526.82,1502.26,1477.93,1453.86,1430.04,1406.49,1383.21,1360.21,1337.49,1315.06,1292.92,1271.08,1279.30,1257.55,1236.11,1214.98,1194.16,1173.66,1153.46,1133.58,1114.02,1094.76,1075.82,1057.18,1038.85,1046.44,1028.28,1010.42,992.872,975.627,958.681,942.033,925.680,909.617,893.841,878.349,863.138,848.203,850.307,835.625,821.213,807.068,793.185
